recommendationClass,recommendationKey,recommendationMean,numberOfAnalystOpinions,shortName,symbol,Ticker,sector,state,fullExchangeName,In_SP500,In_NASDAQ,currentPrice,allTimeHigh,allTimeLow,beta,averageVolume,marketCap,enterpriseValue,priceToBook,enterpriseToRevenue,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,totalRevenue,revenuePerShare,grossProfits,ebitda,netIncomeToCommon,trailingEps,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,bookValue,operatingCashflow,freeCashflow,trailingAnnualDividendYield,payoutRatio,sharesOutstanding,floatShares,sharesShort,sharesPercentSharesOut,shortRatio,shortPercentOfFloat,heldPercentInsiders,heldPercentInstitutions,fullTimeEmployees,is_Insolvent,_debtToEquity,has_benefits,_PER,Total Assets_2024-12-31 00:00:00,Total Liabilities Net Minority Interest_2024-12-31 00:00:00,Stockholders Equity_2024-12-31 00:00:00,Total Debt_2024-12-31 00:00:00,Working Capital_2024-12-31 00:00:00,Total Assets_2023-12-31 00:00:00,Total Liabilities Net Minority Interest_2023-12-31 00:00:00,Stockholders Equity_2023-12-31 00:00:00,Total Debt_2023-12-31 00:00:00,Working Capital_2023-12-31 00:00:00,Total Assets_2022-12-31 00:00:00,Total Liabilities Net Minority Interest_2022-12-31 00:00:00,Stockholders Equity_2022-12-31 00:00:00,Total Debt_2022-12-31 00:00:00,Working Capital_2022-12-31 00:00:00,Total Assets_2021-12-31 00:00:00,Total Liabilities Net Minority Interest_2021-12-31 00:00:00,Stockholders Equity_2021-12-31 00:00:00,Total Debt_2021-12-31 00:00:00,Working Capital_2021-12-31 00:00:00,Operating Cash Flow_2024-12-31 00:00:00,Capital Expenditure_2024-12-31 00:00:00,Operating Cash Flow_2023-12-31 00:00:00,Capital Expenditure_2023-12-31 00:00:00,Operating Cash Flow_2022-12-31 00:00:00,Capital Expenditure_2022-12-31 00:00:00,Operating Cash Flow_2021-12-31 00:00:00,Capital Expenditure_2021-12-31 00:00:00
2,Hold,2.0,22.0,"Waste Management, Inc.",WM,WM,Industrials,TX,NYSE,True,False,215.48,242.58,1.375,0.642,1589182.0,86801874944.0,110382874624.0,9.428546,4.609,0.11361,0.39716,0.29299,0.1846,0.06966,0.32691002,23950000128.0,59.577,9511999488.0,7016999936.0,2720999936.0,6.74,440000000.0,1.092,24020000768.0,0.752,0.857,22.854,5622000128.0,1450375040.0,0.014768626,0.4674,402830315.0,401601683.0,4397582.0,0.0109,2.68,0.0109,0.0025099998,0.84578,61700.0,0,1051019548.7879584,0,31.970326409495545,44567000000.0,36313000000.0,8252000000.0,23900000000.0,-1484000000.0,32823000000.0,25927000000.0,6903000000.0,16229000000.0,-422000000.0,31367000000.0,24503000000.0,6849000000.0,14984000000.0,-843000000.0,29097000000.0,21971000000.0,7124000000.0,13405000000.0,-1013000000.0,5390000000.0,-3231000000.0,4719000000.0,-2895000000.0,4536000000.0,-2587000000.0,4338000000.0,-1904000000.0
4,Strong Sell,3.0,1.0,Global Industrial Company,GIC,GIC,Industrials,NY,NYSE,False,False,34.71,53.0,0.875,0.849,119682.0,1331972352.0,1383872384.0,4.363842,1.045,0.04998,0.35007,0.07247,0.093339995,0.09787,0.22933,1324600064.0,34.495,463700000.0,96000000.0,65400000.0,1.7,55100000.0,1.436,107000000.0,1.131,2.104,7.954,60600000.0,45550000.0,0.029833285,0.6,38374314.0,12886478.0,382439.0,0.01,3.43,0.0278,0.52766,0.35367,1845.0,0,13452351.018355545,0,20.41764705882353,520700000.0,239600000.0,281100000.0,83100000.0,184200000.0,513400000.0,258200000.0,255200000.0,95500000.0,155600000.0,455200000.0,244800000.0,210400000.0,102100000.0,172600000.0,405000000.0,251400000.0,153600000.0,83500000.0,121500000.0,50700000.0,-3800000.0,112000000.0,-3900000.0,50200000.0,-7400000.0,49800000.0,-3400000.0
3,Sell,2.5,6.0,IPG Photonics Corporation,IPGP,IPGP,Technology,MA,NasdaqGS,False,False,84.81,264.11,6.79,0.987,232450.0,3580671232.0,2697935360.0,1.7058208,2.852,-0.22771,0.34653,0.05752,0.01277,-0.0017200001,-0.098859996,945993984.0,22.058,327817984.0,54412000.0,-215416000.0,-4.82,899598016.0,21.307,16862000.0,5.08,6.795,49.718,151071008.0,117052496.0,0.0,0.0,42219918.0,26631480.0,2276551.0,0.0539,9.16,0.1887,0.41712,0.69837,4740.0,0,339152.821915604,1,0.0,2289264000.0,264793000.0,2024471000.0,17959000.0,1225976000.0,2698898000.0,283513000.0,2415385000.0,18261000.0,1699793000.0,2743280000.0,357920000.0,2385360000.0,38052000.0,1711628000.0,3170540000.0,423319000.0,2746582000.0,58132000.0,2034250000.0,247896000.0,-98524000.0,295986000.0,-110483000.0,212649000.0,-110141000.0,389700000.0,-123108000.0
3,Sell,2.55319,40.0,"Tesla, Inc.",TSLA,TSLA,Consumer Cyclical,TX,NasdaqGS,True,True,439.31,488.54,0.998667,2.086,88993573.0,1460772012032.0,1394081923072.0,18.319086,15.035,0.063439995,0.1748,0.123380005,0.04103,0.0296,0.08177,92719996928.0,28.862,16206999552.0,11440000000.0,5879000064.0,1.67,36781998080.0,11.404,13134000128.0,1.359,2.037,23.981,15765000192.0,1398375040.0,0.0,0.0,3325150886.0,2724536677.0,76816175.0,0.0231,0.82,0.026400002,0.12560001,0.49405,125665.0,0,547683588.173971,0,263.05988023952096,122070000000.0,48390000000.0,72913000000.0,13623000000.0,29539000000.0,106618000000.0,43009000000.0,62634000000.0,9573000000.0,20868000000.0,82338000000.0,36440000000.0,44704000000.0,5748000000.0,14208000000.0,62131000000.0,30548000000.0,30189000000.0,8873000000.0,7395000000.0,14923000000.0,-11342000000.0,13256000000.0,-8899000000.0,14724000000.0,-7172000000.0,11497000000.0,-8014000000.0
2,Hold,1.86667,28.0,Twilio Inc.,TWLO,TWLO,Technology,CA,NYSE,False,False,106.65,457.3,22.8,1.251,3618875.0,16363694080.0,14923683840.0,2.036199,3.156,0.00428,0.49980998,0.05967,0.03011,0.00505,0.00242,4729372160.0,30.56,2363766016.0,282180992.0,20244000.0,0.1,2542599936.0,16.571,1102589952.0,4.348,4.905,52.377,780900992.0,751309632.0,0.0,0.0,153433606.0,146946433.0,9566734.0,0.0624,3.65,0.070700005,0.04296,0.90182,5466.0,0,21051032.934303224,0,1066.5,9865472000.0,1912506000.0,7952966000.0,1110147000.0,2627079000.0,11609707000.0,1877155000.0,9732552000.0,1159595000.0,4165675000.0,12564304000.0,2005262000.0,10559042000.0,1239316000.0,4175928000.0,12998598000.0,1967132000.0,11031466000.0,1286987000.0,5228678000.0,716241000.0,-58786000.0,414752000.0,-51235000.0,-254368000.0,-80182000.0,-58192000.0,-90021000.0
2,Hold,1.85714,6.0,Ichor Holdings,ICHR,ICHR,Technology,CA,NasdaqGS,False,False,21.99,63.42,9.76,1.876,1031070.0,754858560.0,829417536.0,1.084801,0.893,-0.02226,0.122250006,0.02876,-0.00066,-0.00187,-0.029779999,929180032.0,27.398,113591000.0,26724000.0,-20686000.0,-0.61,92224000.0,2.687,166783008.0,1.268,3.219,20.271,17053000.0,1130125.0,0.0,0.0,34327355.0,33716671.0,2757284.0,0.080299996,2.59,0.095,0.020610001,0.99031997,1820.0,0,8227665.5320408465,1,0.0,995564000.0,297228000.0,698336000.0,174206000.0,316950000.0,938481000.0,373804000.0,564677000.0,286333000.0,302403000.0,1083742000.0,496246000.0,587496000.0,341742000.0,347166000.0,1020876000.0,520161000.0,500715000.0,322740000.0,254468000.0,27880000.0,-17636000.0,57632000.0,-15496000.0,31453000.0,-29433000.0,15272000.0,-20839000.0
2,Hold,2.0,5.0,Community Healthcare Trust Inco,CHCT,CHCT,Real Estate,TN,NYSE,False,False,13.86,52.54,13.23,0.678,250778.0,393163072.0,863099776.0,0.8519793,7.308,-0.062529996,0.73054004,0.52465,-0.22726,0.011109999,-0.01579,118100000.0,4.42,86277000.0,61961000.0,-10405000.0,-0.39,13984000.0,0.52,504087008.0,3.272,4.251,16.268,57717000.0,59227752.0,0.13383298,2.881,28366744.0,25265014.0,1060443.0,0.0374,5.46,0.044899996,0.058730002,0.84839994,36.0,0,30986415.53970986,1,0.0,992563000.0,516598000.0,475965000.0,489980000.0,-174685000.0,945412000.0,432156000.0,513256000.0,407308000.0,2821000.0,876425000.0,379611000.0,496814000.0,357062000.0,51666000.0,754233000.0,292121000.0,462112000.0,269393000.0,23047000.0,58881000.0,-24644000.0,61383000.0,-18981000.0,60280000.0,-10376000.0,56348000.0,-7219000.0
0,Strong Buy,1.38889,18.0,"MasTec, Inc.",MTZ,MTZ,Industrials,FL,NYSE,False,False,201.86,221.83,0.694444,1.82,966773.0,15928358912.0,18211880960.0,5.3157425,1.396,0.02036,0.12617,0.07293,0.04408,0.03582,0.101789996,13047952384.0,167.227,1646301952.0,951587968.0,265648992.0,3.35,191052000.0,2.462,2670660096.0,1.114,1.221,37.974,833436992.0,455154496.0,0.0,0.0,78907954.0,60679774.0,1632171.0,0.0207,1.76,0.026300002,0.21465999,0.73756,36000.0,0,70328648.44367199,0,60.256716417910454,8975275000.0,5987932000.0,2911857000.0,2631598000.0,652831000.0,9373511000.0,6652250000.0,2706152000.0,3495942000.0,1137034000.0,9293259000.0,6552072000.0,2737329000.0,3514675000.0,1363090000.0,7121393000.0,4577532000.0,2539809000.0,2285949000.0,1089356000.0,1121625000.0,-148855000.0,687277000.0,-192941000.0,352297000.0,-263352000.0,793074000.0,-170066000.0
0,Strong Buy,1.0,5.0,"MiMedx Group, Inc",MDXG,MDXG,Healthcare,GA,NasdaqCM,False,False,6.69,18.25,0.35,1.731,660681.0,989848576.0,889440512.0,4.569672,2.445,0.08844,0.81452006,0.14774,0.12545,0.10366,0.16614,363774016.0,2.471,296303008.0,53744000.0,31955000.0,0.21,118869000.0,0.803,18461000.0,3.74,4.392,1.464,58124000.0,46091624.0,0.0,0.0,147959416.0,108772365.0,4724384.0,0.0319,8.62,0.04,0.016970001,0.70938003,837.0,0,12609972.677595628,0,31.85714285714286,263915000.0,70808000.0,193107000.0,18830000.0,146291000.0,239047000.0,96330000.0,142717000.0,49099000.0,118253000.0,171430000.0,189418000.0,-17988000.0,48594000.0,90641000.0,187929000.0,187847000.0,82000.0,48127000.0,106166000.0,66198000.0,-1683000.0,26775000.0,-1987000.0,-17893000.0,-1514000.0,-1982000.0,-3218000.0
3,Sell,2.31579,17.0,"Verisk Analytics, Inc.",VRSK,VRSK,Industrials,NJ,NasdaqGS,True,True,232.34,322.92,26.1,0.856,1194020.0,32461377536.0,35260174336.0,104.14164,11.807,0.30675,0.69389,0.48461,0.46078,0.17287001,2.4310699,2986500096.0,21.229,2072300032.0,1447299968.0,909299968.0,6.44,629900032.0,4.508,3427800064.0,1.414,1.531,2.231,1240800000.0,846062528.0,0.0073343227,0.2609,139714971.0,139255309.0,2865301.0,0.020499999,2.21,0.0233,0.00248,0.95779,7800.0,0,1536441086.5082924,0,36.077639751552795,4264700000.0,4159700000.0,100100000.0,3245800000.0,-327300000.0,4366100000.0,4043900000.0,310000000.0,3095400000.0,38700000.0,6961100000.0,5193400000.0,1749300000.0,3955500000.0,-1394100000.0,7808100000.0,4965600000.0,2816500000.0,3577100000.0,-940600000.0,1144000000.0,-223900000.0,1060700000.0,-230000000.0,1059000000.0,-274700000.0,1155700000.0,-268400000.0
2,Hold,2.0,3.0,"NWPX Infrastructure, Inc.",NWPX,NWPX,Basic Materials,WA,NasdaqGS,False,False,51.865,65.19,6.53125,0.89,60664.0,500698592.0,641023616.0,1.3424009,1.284,0.06687,0.1887,0.1283,0.099379994,0.04573,0.091359995,499124992.0,50.351,94187000.0,64036000.0,33376000.0,3.32,2114000.0,0.219,142439008.0,2.744,3.952,38.636,69138000.0,45765000.0,0.0,0.0,9653882.0,9338586.0,149962.0,0.0155,2.19,0.018099999,0.03135,0.86417997,1358.0,0,3686691.375918832,0,15.621987951807231,589653000.0,215650000.0,374003000.0,129878000.0,187355000.0,597881000.0,257521000.0,340360000.0,155457000.0,176290000.0,601340000.0,283066000.0,318274000.0,188626000.0,187901000.0,547679000.0,264296000.0,283383000.0,185190000.0,164134000.0,55051000.0,-20799000.0,53455000.0,-18291000.0,17540000.0,-23156000.0,-5811000.0,-13262000.0
3,Sell,2.36364,20.0,"Charter Communications, Inc.",CHTR,CHTR,Communication Services,CT,NasdaqGS,True,True,253.16,825.62,29.1,1.051,2181273.0,34579374080.0,134415376384.0,2.1333468,2.434,0.095319994,0.55174,0.40155998,0.24408,0.05623,0.32652,55222001664.0,391.518,30467999744.0,22175000576.0,5264000000.0,36.53,606000000.0,4.437,96283000832.0,0.285,0.331,118.668,15201000448.0,3736000000.0,0.0,0.0,136590984.0,90285275.0,14809057.0,0.1084,6.91,0.2013,0.35401002,0.77655,94500.0,0,811364486.0619543,0,6.930194360799343,150020000000.0,130313000000.0,15587000000.0,95763000000.0,-9253000000.0,147193000000.0,132475000000.0,11086000000.0,98202000000.0,-9082000000.0,144523000000.0,131974000000.0,9119000000.0,97603000000.0,-8048000000.0,142491000000.0,124335000000.0,14050000000.0,91830000000.0,-8892000000.0,14430000000.0,-11269000000.0,14433000000.0,-11115000000.0,14925000000.0,-9376000000.0,16239000000.0,-7555000000.0
0,Strong Buy,1.27778,18.0,"Riot Platforms, Inc.",RIOT,RIOT,Financial Services,CO,NasdaqCM,False,False,20.03,79.5,0.511,4.628,38571953.0,7403552256.0,7955198464.0,2.2074058,14.685,-0.17507,0.35641998,0.60553,1.57876,0.00437,-0.03226,541718976.0,1.706,193079008.0,328028992.0,-94840000.0,-0.4,317879008.0,0.86,869524992.0,0.933,1.377,9.074,-508072000.0,-107555752.0,0.0,0.0,369623180.0,344300296.0,66281738.0,0.17930001,1.51,0.18270001,0.06543,0.61949,783.0,0,95825985.45294248,1,0.0,3935307000.0,791622000.0,3143685000.0,613161000.0,439091000.0,2051080000.0,163058000.0,1888022000.0,22128000.0,887556000.0,1319964000.0,168522000.0,1151442000.0,22251000.0,321838000.0,1521988000.0,173619000.0,1348369000.0,13439000.0,454710000.0,-255052000.0,-1267516000.0,33085000.0,-424135000.0,530000.0,-352862000.0,-86082000.0,-421979000.0
0,Strong Buy,1.4,15.0,"Wyndham Hotels & Resorts, Inc.",WH,WH,Consumer Cyclical,NJ,NYSE,False,False,78.25,113.07,14.5,0.926,935948.0,5974876160.0,8501876224.0,10.57004,5.871,0.23204,0.6761,0.42264998,0.4131,0.08625,0.56329,1448000000.0,18.588,979000000.0,612000000.0,336000000.0,4.25,50000000.0,0.655,2576999936.0,0.802,1.03,7.403,342000000.0,252250000.0,0.020277208,0.3718,76356247.0,75216248.0,4588430.0,0.060100004,5.12,0.0797,0.02273,1.08002,2200.0,0,348102112.1167095,0,18.41176470588235,4223000000.0,3573000000.0,650000000.0,2466000000.0,1000000.0,4033000000.0,3287000000.0,746000000.0,2205000000.0,-86000000.0,4123000000.0,3161000000.0,962000000.0,2081000000.0,139000000.0,4269000000.0,3180000000.0,1089000000.0,2088000000.0,323000000.0,290000000.0,-49000000.0,376000000.0,-37000000.0,399000000.0,-39000000.0,426000000.0,-37000000.0
3,Sell,2.42857,12.0,"Brown & Brown, Inc.",BRO,BRO,Financial Services,FL,NYSE,True,False,87.91,125.68,0.111111,0.793,2952721.0,28996483072.0,27903481856.0,2.502206,5.63,0.20299,0.49293998,0.34423,0.29944,0.04404,0.11533,4956000256.0,17.389,2443000064.0,1706000000.0,994000000.0,3.47,8892999680.0,26.961,7776999936.0,1.966,2.747,35.133,1339000064.0,1000625024.0,0.0066346372,0.1671,329842812.0,282477384.0,8477408.0,0.0257,3.31,0.033099998,0.13494,0.83017,17403.0,0,221358834.59994876,0,25.3342939481268,17612000000.0,11175000000.0,6420000000.0,4060000000.0,610000000.0,14883000000.0,9304000000.0,5579000000.0,4020000000.0,174000000.0,13973500000.0,9366900000.0,4606600000.0,4183000000.0,399400000.0,9795400000.0,5598500000.0,4196900000.0,2246300000.0,662900000.0,1174000000.0,-82000000.0,1010000000.0,-69000000.0,881000000.0,-52000000.0,808800000.0,-45000000.0
3,Sell,2.4,5.0,"Gannett Co., Inc.",GCI,GCI,Communication Services,NY,NYSE,False,False,3.56,25.77,0.63,2.549,1543078.0,521956832.0,1595931648.0,2.139423,0.668,0.04842,0.3859,0.09234,0.035350002,0.01714,0.47639,2390148096.0,16.627,922366976.0,220714000.0,115724000.0,0.72,88542000.0,0.622,1177827968.0,0.582,0.726,1.664,98597000.0,115827128.0,0.0,0.0,146617081.0,100925860.0,16053433.0,0.1095,14.7,0.114300005,0.051170003,0.85857004,11700.0,0,707829307.6923077,0,4.944444444444445,2040147000.0,1887513000.0,153139000.0,1287303000.0,-119707000.0,2181247000.0,1863934000.0,317785000.0,1294258000.0,-89276000.0,2393555000.0,2098182000.0,295742000.0,1425756000.0,-109261000.0,2828069000.0,2298454000.0,532100000.0,1487225000.0,-85265000.0,100310000.0,-49534000.0,94574000.0,-38116000.0,40776000.0,-45376000.0,127453000.0,-39560000.0
2,Hold,2.0,3.0,Forward Air Corporation,FWRD,FWRD,Industrials,TN,NasdaqGS,False,False,20.14,125.71,1.444444,1.39,677662.0,620148800.0,2752329728.0,4.0613027,1.092,-0.06864,0.19584998,0.08817001,0.03155,0.018860001,-0.52073,2520908032.0,85.62,493718016.0,222268992.0,-171532992.0,-4.96,95128000.0,3.089,2162862080.0,1.086,1.196,4.959,40796000.0,110093624.0,0.0,0.0,30791898.0,21550326.0,3764156.0,0.122200005,6.48,0.17459999,0.02021,1.08184,6319.0,0,436148836.4589635,1,0.0,2802641000.0,2516773000.0,201728000.0,2145798000.0,88454000.0,2979533000.0,2215272000.0,764261000.0,1945823000.0,109934000.0,1208076000.0,500832000.0,707244000.0,266783000.0,134917000.0,1117823000.0,524169000.0,593654000.0,320066000.0,118115000.0,-75402000.0,-37060000.0,181388000.0,-30725000.0,259090000.0,-39254000.0,120261000.0,-38375000.0
3,Sell,2.6,9.0,"Huntington Ingalls Industries, ",HII,HII,Industrials,VA,NYSE,True,False,280.02,299.5,22.62,0.371,456443.0,10988161024.0,13554161664.0,2.2507293,1.172,0.04538,0.123780005,0.0848,0.06554,0.03487,0.11589,11569000448.0,294.377,1432000000.0,981000000.0,525000000.0,13.36,343000000.0,8.741,2908999936.0,0.976,1.081,124.413,1032000000.0,750875008.0,0.018927332,0.4001,39240631.0,38967516.0,1511896.0,0.0385,3.17,0.044499997,0.00669,0.98363996,44000.0,0,23381800.4227854,0,20.95958083832335,12141000000.0,7475000000.0,4666000000.0,3408000000.0,237000000.0,11215000000.0,7122000000.0,4093000000.0,2673000000.0,-152000000.0,10857000000.0,7368000000.0,3489000000.0,3151000000.0,-149000000.0,10627000000.0,7819000000.0,2808000000.0,3492000000.0,363000000.0,393000000.0,-367000000.0,970000000.0,-292000000.0,766000000.0,-284000000.0,760000000.0,-331000000.0
1,Buy,1.71429,7.0,SiTime Corporation,SITM,SITM,Technology,CA,NasdaqGM,False,False,272.67,341.77,13.0,2.354,366193.0,7090503168.0,6299082240.0,6.4419875,24.643,-0.32151002,0.51522,-0.23079,-0.32721,-0.054920003,-0.09166,255616992.0,10.844,131698000.0,-58993000.0,-82184000.0,-3.49,796665984.0,30.636,5245000.0,7.658,8.545,42.327,52018000.0,15738375.0,0.0,0.0,26003972.0,21827214.0,1616229.0,0.0622,4.28,0.1263,0.16313,0.92235,395.0,0,123916.17643584474,1,0.0,884959000.0,185240000.0,699719000.0,6232000.0,435611000.0,951683000.0,243631000.0,708052000.0,8024000.0,501848000.0,750616000.0,42136000.0,708480000.0,10634000.0,635273000.0,678209000.0,45712000.0,632497000.0,7734000.0,588558000.0,23190000.0,-36670000.0,8056000.0,-12249000.0,39752000.0,-35649000.0,59078000.0,-33788000.0
3,Sell,2.52174,22.0,"UDR, Inc.",UDR,UDR,Real Estate,CO,NYSE,True,False,36.09,61.06,2.125,0.855,2453553.0,13618460672.0,18914295808.0,3.6432464,11.03,0.07694,0.66463995,0.58808,0.19672,0.01878,0.03121,1714882048.0,5.194,1139778944.0,1008489024.0,127135000.0,0.39,1548000.0,0.005,5956016128.0,0.002,0.238,9.906,877331968.0,851218112.0,0.04761905,4.3718,331347194.0,299504729.0,8495206.0,0.0256,3.28,0.0348,0.0044400003,1.0545601,1419.0,0,601253394.7102766,0,92.53846153846155,10897586000.0,6436691000.0,3443205000.0,6009240000.0,-443436000.0,11373242000.0,6420801000.0,3991144000.0,5984545000.0,-585233000.0,11038470000.0,6100325000.0,4098085000.0,5676541000.0,-666898000.0,10775220000.0,6001474000.0,3442874000.0,5605275000.0,-590467000.0,876848000.0,-271687000.0,832664000.0,-312347000.0,820071000.0,-236013000.0,663960000.0,-166524000.0
2,Hold,2.0,4.0,Liberty Latin America Ltd.,LILA,LILA,Communication Services,UNK,NasdaqGS,False,False,8.2,52.874645,4.255,0.994,377556.0,1662621952.0,10324219904.0,2.6938238,2.341,-0.26612,0.78028,0.3525,0.16914,0.031089999,-0.68263,4409699840.0,22.316,3440800000.0,1554400000.0,-1173500032.0,-5.91,580000000.0,2.899,8749800448.0,0.798,1.076,3.044,741900032.0,376724992.0,0.0,0.0,38958301.0,163765842.0,754939.0,0.0038,2.22,0.0238,0.24736999,0.64812,10000.0,0,2874441671.484888,1,0.0,12800000000.0,11174000000.0,1121000000.0,8167700000.0,87600000.0,13594600000.0,11284900000.0,1763500000.0,8264200000.0,279600000.0,13575200000.0,11018500000.0,1918800000.0,7957400000.0,305100000.0,15365700000.0,12468300000.0,2220000000.0,7647900000.0,537400000.0,756300000.0,-540400000.0,897000000.0,-585000000.0,868800000.0,-660100000.0,1016200000.0,-736300000.0
0,Strong Buy,1.0,8.0,"Castle Biosciences, Inc.",CSTL,CSTL,Healthcare,TX,NasdaqGM,False,False,22.14,107.69,9.26,1.131,475673.0,642243328.0,403665344.0,1.4090244,1.166,-0.02734,0.80997,0.05613,-0.04932,-0.02792,-0.02153,346268992.0,12.204,280468000.0,19437000.0,-9466000.0,-0.34,275929984.0,9.512,37352000.0,6.47,6.851,15.713,62488000.0,43904876.0,0.0,0.0,29008281.0,26761009.0,1554710.0,0.053600002,4.15,0.0614,0.028889999,0.93429,798.0,0,2377139.9478139123,1,0.0,531235000.0,75400000.0,455835000.0,26344000.0,310762000.0,453340000.0,62071000.0,391269000.0,15335000.0,247968000.0,447329000.0,48179000.0,399150000.0,13400000.0,256160000.0,462572000.0,50832000.0,411740000.0,8203000.0,328857000.0,64866000.0,-28326000.0,-5626000.0,-13621000.0,-41655000.0,-5632000.0,-18983000.0,-3483000.0
1,Buy,1.75,4.0,"National CineMedia, Inc.",NCMI,NCMI,Communication Services,CO,NasdaqGS,False,False,4.25,298.0,1.0,1.889,497057.0,398301632.0,374568000.0,1.1345435,1.592,-0.08627,0.45856,0.0561,-0.22587,-0.03222,-0.055019997,235300000.0,2.48,107900000.0,13200000.0,-20300000.0,-0.22,37200000.0,0.397,13500000.0,1.629,1.744,3.746,29600000.0,39675000.0,0.007334963,0.0,93718031.0,65474324.0,7634071.0,0.081499994,17.45,0.1149,0.011670001,0.888,254.0,0,3603844.100373732,1,0.0,568600000.0,157400000.0,411200000.0,10000000.0,104400000.0,567700000.0,133200000.0,434500000.0,10000000.0,85400000.0,792400000.0,1256400000.0,-515300000.0,1121100000.0,-1038700000.0,817400000.0,1200900000.0,-526700000.0,1097500000.0,88600000.0,60300000.0,-5800000.0,-6700000.0,-3300000.0,-47300000.0,-2900000.0,-95200000.0,-5700000.0
4,Strong Sell,3.27778,16.0,Illinois Tool Works Inc.,ITW,ITW,Industrials,IL,NYSE,True,False,249.26,279.13,0.476563,1.113,937895.0,72659288064.0,80809287680.0,22.635305,5.118,0.21311001,0.43743,0.28721002,0.26598,0.16344,1.09023,15790000128.0,53.689,6906999808.0,4535000064.0,3364999936.0,11.39,788000000.0,2.703,8936999936.0,1.045,1.585,11.012,3147000064.0,2327000064.0,0.0242974,0.5268,291500000.0,264416735.0,6551017.0,0.0225,7.92,0.0226,0.0038,0.84266996,44000.0,0,811569191.4275335,0,21.884108867427567,15067000000.0,11750000000.0,3316000000.0,8078000000.0,1548000000.0,15518000000.0,12505000000.0,3012000000.0,8370000000.0,1560000000.0,15422000000.0,12333000000.0,3088000000.0,7949000000.0,1810000000.0,16077000000.0,12451000000.0,3625000000.0,7881000000.0,2904000000.0,3281000000.0,-437000000.0,3539000000.0,-455000000.0,2348000000.0,-412000000.0,2557000000.0,-296000000.0
1,Buy,1.77778,6.0,"ADTRAN Holdings, Inc.",ADTN,ADTN,Technology,AL,NasdaqGS,False,False,9.04,47.7,4.34,1.377,1482648.0,723671616.0,1235084160.0,4.2521167,1.256,-0.103970006,0.37096,0.04106,-0.05095,-0.0253,-0.15078,983368000.0,12.393,364787008.0,40381000.0,-97766000.0,-1.22,106271000.0,1.332,217963008.0,0.929,1.961,2.126,120602000.0,75178376.0,0.0,0.0,80052167.0,68760772.0,6620349.0,0.08270001,2.8,0.0838,0.01402,0.84802,3091.0,0,102522581.37347132,1,0.0,1171419000.0,621525000.0,126951000.0,215501000.0,305667000.0,1677440000.0,628856000.0,605257000.0,226420000.0,444968000.0,1943494000.0,639881000.0,973954000.0,143341000.0,453783000.0,569017000.0,211915000.0,357102000.0,3269000.0,220966000.0,103571000.0,-65172000.0,-43015000.0,-45775000.0,-44228000.0,-17072000.0,3008000.0,-5669000.0
4,Strong Sell,2.9375,13.0,"Dominion Energy, Inc.",D,D,Utilities,VA,NYSE,True,False,60.58,90.89,3.083333,0.609,4819650.0,51701010432.0,102739009536.0,1.9705299,6.747,0.16962999,0.49273998,0.52519,0.32493,0.03266,0.091400005,15226999808.0,17.989,7503000064.0,7997000192.0,2548999936.0,3.01,363000000.0,0.425,46753001472.0,0.281,0.666,30.743,4608999936.0,-5995624960.0,0.04404487,0.88699996,853433625.0,851496331.0,38630675.0,0.045300003,7.9,0.0505,0.00117,0.83872,14700.0,0,1520769003.4154117,0,20.12624584717608,102415000000.0,72223000000.0,27253000000.0,41750000000.0,-2676000000.0,109080000000.0,81513000000.0,27567000000.0,44243000000.0,959000000.0,104795000000.0,77136000000.0,27659000000.0,41203000000.0,-3600000000.0,99590000000.0,72282000000.0,27308000000.0,40581000000.0,-1404000000.0,5018000000.0,-12198000000.0,6572000000.0,-10211000000.0,3700000000.0,-7591000000.0,4037000000.0,-5960000000.0
1,Buy,1.75,8.0,Hillman Solutions Corp.,HLMN,HLMN,Industrials,OH,NasdaqGM,False,False,9.32,13.46,6.02,1.64,1329062.0,1841997568.0,2585286656.0,1.5256178,1.718,0.01444,0.47797,0.15538,0.08956,0.02558,0.01825,1505004032.0,7.641,719340992.0,233840992.0,21727000.0,0.11,34188000.0,0.173,777476992.0,0.642,2.282,6.109,154912000.0,73118376.0,0.0,0.0,197639225.0,195664809.0,5138993.0,0.025999999,5.26,0.026199998,0.00987,1.04099,3886.0,0,127267472.90882304,0,84.72727272727273,2330503000.0,1148132000.0,1182371000.0,793025000.0,319454000.0,2331101000.0,1176572000.0,1154529000.0,836061000.0,324860000.0,2470690000.0,1313951000.0,1156739000.0,968847000.0,416207000.0,2562922000.0,1412827000.0,1150095000.0,1005499000.0,391013000.0,183336000.0,-85219000.0,238035000.0,-65769000.0,119011000.0,-69589000.0,-110254000.0,-51552000.0
