recommendationClass,recommendationKey,recommendationMean,numberOfAnalystOpinions,shortName,symbol,Ticker,sector,state,fullExchangeName,In_SP500,In_NASDAQ,currentPrice,allTimeHigh,allTimeLow,52WeekChange,fiftyDayAverageChangePercent,twoHundredDayAverageChangePercent,beta,averageVolume,marketCap,enterpriseValue,priceToBook,enterpriseToRevenue,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,revenueGrowth,totalRevenue,revenuePerShare,grossProfits,ebitda,netIncomeToCommon,trailingEps,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,bookValue,operatingCashflow,freeCashflow,trailingAnnualDividendYield,payoutRatio,sharesOutstanding,floatShares,sharesShort,sharesPercentSharesOut,shortRatio,shortPercentOfFloat,heldPercentInsiders,heldPercentInstitutions,fullTimeEmployees,is_Insolvent,_debtToEquity,has_benefits,_PER
0,Strong Buy,1.26316,17.0,Insmed Incorporated,INSM,INSM,Healthcare,NJ,NasdaqGS,False,False,165.76,199.375,2.64,1.2933037,0.16037966,0.7155992,1.028,2425884.0,35037483008.0,33919762432.0,27.999998,85.203,-2.59816,0.75716,-2.30457,-2.36351,-0.2703,-1.60543,0.189,398104992.0,2.202,301431008.0,-917459008.0,-1034340992.0,-5.67,1856765056.0,8.784,739041984.0,6.134,6.679,5.92,-844552000.0,-542182144.0,0.0,0.0,211374786.0,190469820.0,10727695.0,0.0508,4.76,0.056199998,0.0064499998,1.04292,1271.0,0,124838172.97297297,1,0.0
3,Sell,2.44444,8.0,"Four Corners Property Trust, In",FCPT,FCPT,Real Estate,CA,NYSE,False,False,24.4,32.5,12.8,-0.16409731,-0.027718026,-0.09247633,0.879,620651.0,2548929280.0,3747164160.0,1.6845012,13.409,0.37874,0.85202,0.76425004,0.56334,0.03706,0.07722,0.096,279444992.0,2.855,238092000.0,213564992.0,105837000.0,1.08,17819000.0,0.171,1213912064.0,1.658,1.721,14.485,172124992.0,134897504.0,0.058048576,1.3055999,104464312.0,103181490.0,4077480.0,0.039,5.54,0.063200004,0.01351,1.07208,536.0,0,83804767.96686228,0,22.592592592592588
2,Hold,2.0,4.0,"ICF International, Inc.",ICFI,ICFI,Industrials,VA,NasdaqGS,False,False,88.17,179.67,11.66,-0.48705566,-0.073416285,-0.05999331,0.467,180670.0,1624839936.0,2264878848.0,1.6242056,1.146,0.0545,0.37124002,0.11147001,0.08403,0.05039,0.110869996,-0.07,1977095040.0,106.295,733976000.0,220382000.0,107754000.0,5.74,7183000.0,0.39,647222016.0,1.18,1.286,54.285,139832000.0,113165872.0,0.006470248,0.097600006,18428490.0,18146718.0,341020.0,0.0185,1.86,0.021,0.0152199995,1.0420201,9000.0,0,11922667.698259188,0,15.360627177700348
2,Hold,2.0,21.0,Carrier Global Corporation,CARR,CARR,Industrials,FL,NYSE,True,False,56.2,83.32,11.5,-0.30941266,-0.095258616,-0.15903199,1.254,5693204.0,47827484672.0,58225483776.0,3.251562,2.592,0.17812,0.26915002,0.16271,0.14297,0.03809,0.11377,0.03,22463000576.0,25.57,6046000128.0,3655000064.0,1536000000.0,1.74,1796999936.0,2.112,11886999552.0,0.722,1.166,17.284,995000000.0,2513625088.0,0.015242291,0.3678,851022837.0,798718973.0,14027556.0,0.0165,2.34,0.0201,0.060310002,0.86746,48000.0,0,687745866.2346679,0,32.298850574712645
1,Buy,1.5641,36.0,"Micron Technology, Inc.",MU,MU,Technology,ID,NasdaqGS,True,True,202.38,206.34,0.3375,0.8553355,0.338524,0.8146799,1.567,23256529.0,227164684288.0,232209678336.0,4.192232,6.212,0.22845,0.39791,0.48397,0.32638,0.08055,0.17198999,0.46,37377998848.0,33.493,14872999936.0,18090000384.0,8538999808.0,7.59,10307000320.0,9.182,15352000512.0,1.709,2.518,48.275,17525000192.0,-891500032.0,0.0022712685,0.060599998,1122466035.0,1117830250.0,22170120.0,0.0198,0.81,0.0198,0.0026,0.83489996,53000.0,0,318011403.6664941,0,26.66403162055336
2,Hold,1.89474,18.0,RTX Corporation,RTX,RTX,Industrials,VA,NYSE,True,False,157.95,170.85,0.408079,0.25456715,-0.007241926,0.12678084,0.648,4482556.0,211422674944.0,252084682752.0,3.3883214,3.015,0.073520005,0.20049,0.16826999,0.11547,0.03695,0.10318,0.094,83598999552.0,62.562,16760999936.0,14067000320.0,6145999872.0,4.55,4782000128.0,3.573,43595001856.0,0.605,1.006,46.616,5847000064.0,2800750080.0,0.016364215,0.5648,1338541827.0,1223360303.0,13571073.0,0.0101,3.12,0.0101,0.00079,0.83262,186000.0,0,935193964.6473314,0,34.714285714285715
2,Hold,2.26667,12.0,"MarketAxess Holdings, Inc.",MKTX,MKTX,Financial Services,NY,NasdaqGS,False,False,171.26,606.45,3.96,-0.4034831,-0.053327836,-0.1686953,0.884,833243.0,6398919168.0,5919730688.0,4.6226516,7.071,0.26619,0.61847,0.50406,0.41859,0.11241,0.16327,0.11,837156992.0,22.384,517755008.0,421976000.0,222842000.0,5.94,563161984.0,15.072,69258000.0,6.149,7.547,37.048,404680000.0,359472128.0,0.01753668,0.5051,37363773.0,36629201.0,1485947.0,0.0398,1.31,0.0456,0.02306,0.99818003,881.0,0,1869412.653854459,0,28.831649831649827
2,Hold,2.09524,19.0,Colgate-Palmolive Company,CL,CL,Consumer Defensive,NY,NYSE,True,False,79.12,109.3,0.6875,-0.2037037,-0.034971256,-0.10084826,0.335,5337101.0,63946432512.0,71642431488.0,91.04718,3.582,0.14541,0.60621,0.24122,0.20861,0.15562999,3.9804401,0.01,19997999104.0,24.566,12122999808.0,4824000000.0,2908000000.0,3.56,1412000000.0,1.747,8757999616.0,0.47,0.885,0.869,3920000000.0,2730125056.0,0.026044354,0.56740004,808220815.0,757658521.0,13896652.0,0.0172,2.51,0.019199999,0.0016500001,0.86669,34000.0,0,10078250421.173763,0,22.224719101123597
1,Buy,1.63158,18.0,Las Vegas Sands Corp.,LVS,LVS,Consumer Cyclical,NV,NYSE,True,False,48.54,148.76,1.38,-0.051397324,-0.08996147,0.06225721,0.999,5190975.0,33320460288.0,45980430336.0,16.749483,3.959,0.12157,0.79363,0.33818,0.24913,0.07335,0.54145,0.15,11614999552.0,16.256,9217999872.0,3928000000.0,1412000000.0,1.98,3449999872.0,5.026,15820000256.0,1.138,1.218,2.898,2380000000.0,832249984.0,0.019332519,0.45450002,686453606.0,321257237.0,10115545.0,0.0147,1.86,0.0296,0.56395,0.45419997,39900.0,0,5458937286.404417,0,24.515151515151516
2,Hold,2.18182,10.0,"Northern Oil and Gas, Inc.",NOG,NOG,Energy,MN,NYSE,False,False,21.59,339.8,3.35,-0.4216448,-0.13027011,-0.25077644,1.617,1913059.0,2107069184.0,4436986880.0,0.86898774,2.119,0.29069,0.78083,0.91863,0.39282,0.12157,0.27166998,0.052,2094039040.0,21.188,1635083008.0,1923651968.0,608712000.0,6.06,25856000.0,0.266,2365942016.0,0.917,1.205,24.845,1445576960.0,-326624128.0,0.081232496,0.2871,97594682.0,94177951.0,21558261.0,0.2209,11.19,0.3698,0.02984,1.18737,49.0,0,95228094.82793319,0,3.562706270627063
1,Buy,1.57143,6.0,"Assurant, Inc.",AIZ,AIZ,Financial Services,GA,NYSE,True,False,209.11,230.55,12.52,0.07583475,-0.021402668,0.027000342,0.549,380245.0,10551525376.0,10832925696.0,1.9217196,0.88,0.05827,0.1026,0.099530004,0.09996,0.0178,0.13654,0.08,12304900096.0,238.571,1262499968.0,1224700032.0,717000000.0,13.78,1803000064.0,35.732,2084400000.0,0.136,0.407,108.814,1197200000.0,1122649984.0,0.015021666,0.22629999,50459211.0,50129712.0,673956.0,0.0134000005,1.9,0.020499999,0.0062,0.97402,14200.0,0,19155623.357288584,0,15.174891146589262
2,Hold,2.16667,6.0,Hamilton Lane Incorporated,HLNE,HLNE,Financial Services,PA,NasdaqGS,False,False,118.04,203.72,17.32,-0.3410372,-0.17352766,-0.21002026,1.214,431954.0,6617036288.0,5485009408.0,6.7671843,7.924,0.30656,0.61626,0.45279,0.43745998,0.11969,0.35077998,-0.106,692190016.0,17.158,426572000.0,313416000.0,212198000.0,5.22,263347008.0,6.054,377316992.0,3.562,3.698,17.443,350008992.0,197093872.0,0.017090384,0.38509998,43879164.0,37308169.0,2364996.0,0.0539,5.95,0.066199996,0.10537,0.97116,760.0,0,21631427.6213954,0,22.613026819923373
2,Hold,1.96774,27.0,Stryker Corporation,SYK,SYK,Healthcare,MI,NYSE,True,False,374.42,406.19,0.084105,0.019523501,-0.012535151,-0.013500789,0.951,1313470.0,143143501824.0,157807493120.0,6.754948,6.626,0.12251,0.64950997,0.2682,0.21952999,0.07735,0.1425,0.111,23818000384.0,62.408,15470000128.0,6387999744.0,2918000128.0,7.56,2464000000.0,6.445,17127999488.0,0.876,1.784,55.429,4766000128.0,3489499904.0,0.008991199,0.4397,382307298.0,344600329.0,4880838.0,0.0128,3.83,0.0134000005,0.053590003,0.81876,53000.0,0,309007910.8048133,0,49.52645502645503
3,Sell,2.71429,6.0,"Selective Insurance Group, Inc.",SIGI,SIGI,Financial Services,NJ,NasdaqGS,False,False,81.15,109.58,0.763889,-0.16314322,0.020051582,-0.046454072,0.385,594256.0,4938002432.0,5508953088.0,1.5580302,1.078,0.075040005,0.20854001,0.114429995,0.092080005,0.02559,0.12195,0.109,5112630784.0,83.999,1066174016.0,585020032.0,374452000.0,6.11,531798016.0,8.739,902748992.0,0.227,0.356,52.085,1170483968.0,1042405760.0,0.018495532,0.2439,60850304.0,60227197.0,1565402.0,0.0257,3.14,0.033800002,0.01194,0.86692,2800.0,0,17332226.015167516,0,13.281505728314238
0,Strong Buy,1.2,4.0,"HCI Group, Inc.",HCI,HCI,Financial Services,FL,NYSE,False,False,189.97,201.92,4.1,0.64035916,0.077363536,0.27180013,1.162,158876.0,2461971968.0,796951232.0,4.4060206,1.028,0.18582001,0.41737,0.30598,-0.03595,0.067329995,0.25466,0.48,775545024.0,74.062,323686016.0,237298000.0,137552000.0,11.42,569134016.0,84.178,80661000.0,0.689,1.0,43.116,485836000.0,485270880.0,0.00840601,0.1401,12959794.0,5158592.0,570657.0,0.044,3.28,0.059499998,0.17758,0.79728997,552.0,0,1870790.425827999,0,16.634851138353767
1,Buy,1.78378,31.0,"Applied Materials, Inc.",AMAT,AMAT,Technology,CA,NasdaqGS,True,True,224.99,255.89,0.076389,0.21972239,0.2013601,0.30245548,1.814,8259414.0,179236585472.0,178984583168.0,9.189642,6.255,0.23877001,0.48501998,0.31643,0.30581,0.15884,0.35634997,0.077,28612999168.0,35.303,13877999616.0,9054000128.0,6832000000.0,8.37,7014000128.0,8.804,6761999872.0,1.622,2.501,24.483,7704999936.0,3332375040.0,0.0075531355,0.1981,796642427.0,793623152.0,19677583.0,0.0247,2.21,0.0248,0.00275,0.83282,36100.0,0,276191637.95286524,0,26.880525686977304
2,Hold,2.14286,8.0,Gentex Corporation,GNTX,GNTX,Consumer Cyclical,MI,NasdaqGS,False,False,26.01,37.9,0.027344,-0.11830509,-0.060631033,0.047767926,0.842,2224162.0,5708918272.0,5583879168.0,2.3495936,2.341,0.1682,0.33433,0.237,0.19047001,0.10481,0.16582,0.148,2384794624.0,10.711,797313792.0,565194432.0,394824640.0,1.77,141078176.0,0.643,12949442.0,1.526,3.152,11.07,553730624.0,190359936.0,0.018327605,0.2034,219489358.0,218639934.0,6286285.0,0.0286,3.39,0.0287,0.0028900001,1.02157,6184.0,0,1169777.958446251,0,14.694915254237289
2,Hold,1.85714,14.0,"Acadia Healthcare Company, Inc.",ACHC,ACHC,Healthcare,TN,NasdaqGS,False,False,24.165,89.85,0.25,-0.5453348,0.04896472,-0.12960942,0.902,2762490.0,2231555584.0,4654840320.0,0.70967084,1.441,0.043119997,0.42207,0.19961001,0.16371,0.04917,0.048309997,0.092,3229608960.0,35.348,1363120000.0,644668032.0,139248000.0,1.52,131421000.0,1.423,2409163008.0,1.174,1.32,34.051,424811008.0,-267134000.0,0.0,0.0,92346592.0,85557271.0,14164311.0,0.1534,3.8,0.17819999,0.01781,1.20745,19192.0,0,70751608.11723591,0,15.898026315789473
2,Hold,1.92857,13.0,PPL Corporation,PPL,PPL,Utilities,PA,NYSE,True,False,37.44,51.441223,3.376325,0.14390469,0.023543648,0.06846877,0.665,5571815.0,27687450624.0,45245452288.0,1.937487,5.138,0.1122,0.41347,0.37066,0.21235001,0.028800001,0.069699995,0.077,8805999616.0,11.925,3640999936.0,3264000000.0,986000000.0,1.33,296000000.0,0.4,17853999104.0,0.368,0.587,19.324,2407000064.0,-904000000.0,0.028410612,0.797,739515243.0,737777382.0,34039259.0,0.046,7.62,0.052800003,0.00106,0.83934,6653.0,0,923928746.8433036,0,28.15037593984962
3,Sell,2.3913,21.0,"Tandem Diabetes Care, Inc.",TNDM,TNDM,Healthcare,CA,NasdaqGM,False,False,14.79,302.5,2.14,-0.5664028,0.17416364,-0.27376467,1.489,2144406.0,999352512.0,1137899520.0,7.492401,1.136,-0.2051,0.52547,-0.07576,-0.13237001,-0.06413,-1.11915,0.085,1001718976.0,15.124,526369984.0,-75894000.0,-205452000.0,-3.08,315360992.0,4.667,453908000.0,1.763,2.443,1.974,9722000.0,31956000.0,0.0,0.0,67569471.0,61819985.0,9278427.0,0.1373,5.22,0.1903,0.00983,1.2044001,2650.0,0,229943262.4113475,1,0.0
3,Sell,2.5,21.0,"AvalonBay Communities, Inc.",AVB,AVB,Real Estate,VA,NYSE,True,False,187.02,259.05,16.75,-0.16564798,-0.020094763,-0.08360589,0.865,857012.0,26628472832.0,35548250112.0,2.2260046,11.767,0.38394,0.63490003,0.60959,0.30501,0.028110001,0.09711,0.044,3020967936.0,21.259,1918025984.0,1841537024.0,1157688960.0,8.14,102884000.0,0.723,8832635904.0,0.096,0.837,84.016,1608696960.0,1311696000.0,0.03740648,0.84769994,142383022.0,141411165.0,3858582.0,0.0271,4.51,0.0375,0.00358,0.95216006,2928.0,0,105130402.58998285,0,22.975429975429975
0,Strong Buy,1.375,8.0,"Upbound Group, Inc.",UPBD,UPBD,Technology,TX,NasdaqGS,False,False,21.76,67.76,1.333333,-0.24496877,-0.0940505,-0.12738703,1.792,761210.0,1259808384.0,3000878336.0,1.836907,0.67,0.022780001,0.47775,0.097670004,0.0721,0.0695,0.15933,0.075,4481986048.0,80.794,2141277952.0,437766016.0,102120000.0,1.8,106841000.0,1.845,1847911040.0,0.454,3.009,11.846,189810000.0,1614215424.0,0.07020785,0.8556,57895609.0,51928309.0,3429023.0,0.0592,4.32,0.0836,0.10026,0.9405,11970.0,0,155994516.29241937,0,12.088888888888889
3,Sell,2.35,18.0,"American International Group, I",AIG,AIG,Financial Services,NY,NYSE,True,False,77.36,2075.0,6.6,-0.002450049,-0.032126524,-0.037171487,0.686,4519760.0,42857738240.0,40218738688.0,1.0434314,1.468,0.11677,0.33235002,0.29942,0.23827,0.01725,0.07604,0.083,27395999744.0,45.121,9105000448.0,8202999808.0,3268999936.0,5.35,11925000192.0,21.525,9258000384.0,0.234,0.632,74.14,3159000064.0,13437875200.0,0.021423008,0.3084,554003850.0,551605013.0,10232604.0,0.0185,1.98,0.024500001,0.00296,0.95732003,22200.0,0,124871869.22039385,0,14.45981308411215
0,Strong Buy,1.4,8.0,Payoneer Global Inc.,PAYO,PAYO,Technology,NY,NasdaqGM,False,False,5.8,14.5,3.325,-0.30704898,-0.10504875,-0.22486836,0.95,3139560.0,2089830272.0,1521967104.0,4.0531096,1.496,0.098129995,0.84164,0.15095,-0.03012,0.01123,0.13861,0.47,1017244032.0,2.798,856150016.0,153552000.0,99821000.0,0.25,465926016.0,1.369,13665000.0,0.987,1.001,1.431,220412000.0,617331904.0,0.0,0.0,360315543.0,276262590.0,9893725.0,0.0275,3.18,0.031600002,0.02537,0.96810997,2407.0,0,9549266.247379454,0,23.2
3,Sell,2.73077,21.0,"Qorvo, Inc.",QRVO,QRVO,Technology,NC,NasdaqGS,False,False,92.13,201.68,33.3,-0.09853232,0.018394785,0.15257257,1.422,1807692.0,8536237056.0,8919959552.0,2.4874454,2.443,0.022130001,0.42865002,0.1859,0.04379,0.03923,0.023340002,-0.077,3651077888.0,38.863,1565047040.0,678723968.0,80795000.0,0.85,1165478016.0,12.579,1549200000.0,1.89,2.814,37.038,724062016.0,690428096.0,0.0,0.0,92654264.0,84257935.0,3009941.0,0.0325,1.32,0.044499997,0.00478,1.03379,6200.0,0,41827312.489875264,0,108.38823529411765
1,Buy,1.63636,11.0,Imax Corporation,IMAX,IMAX,Communication Services,ON,NYSE,False,False,32.23,43.8,0.55,0.5502646,0.06915153,0.20141499,0.613,1033639.0,1733410560.0,1986841600.0,5.409533,5.481,0.09044,0.57813,0.29621,0.16359,0.049840003,0.11387999,0.031,362475008.0,6.828,209559008.0,107369000.0,32784000.0,0.6,109251000.0,2.031,278020992.0,3.375,3.83,5.958,76948000.0,58253376.0,0.0,0.0,53782520.0,43263197.0,6064378.0,0.112799995,6.23,0.1402,0.19208,0.90388,700.0,0,46663476.33434038,0,53.71666666666666
2,Hold,2.0,9.0,"The Vita Coco Company, Inc.",COCO,COCO,Consumer Defensive,NY,NasdaqGS,False,False,40.96,43.65,7.39,0.3708166,0.06777337,0.14393917,0.396,952429.0,2327469312.0,2175200256.0,7.8347354,3.885,0.11504,0.36118,0.12521,0.14886,0.116409995,0.24355,0.171,559878976.0,9.848,202219008.0,70104000.0,64411000.0,1.07,167042000.0,2.94,14773000.0,2.45,3.514,5.228,28257000.0,898375.0,0.0,0.0,56822981.0,47422187.0,4881770.0,0.0859,3.84,0.1664,0.097349994,0.79705,319.0,0,2825745.9831675594,0,38.2803738317757
3,Sell,2.375,15.0,Macerich Company (The),MAC,MAC,Real Estate,CA,NYSE,False,False,17.24,95.93,4.81,-0.066088855,-0.02287519,-0.0026034177,2.209,1984715.0,4564445184.0,9695423488.0,1.6883752,9.241,-0.39119998,0.565,0.5421,0.16315001,0.01727,-0.16163,0.174,1049150016.0,4.366,592769024.0,568742016.0,-411283008.0,-1.82,131092000.0,0.519,5391589888.0,0.221,0.301,10.211,313928992.0,478547360.0,0.039952997,1.8889,252751307.0,252005691.0,12637563.0,0.05,5.56,0.0735,0.00624,1.02658,615.0,0,528017812.94682205,1,0.0
2,Hold,2.28571,6.0,"Victory Capital Holdings, Inc. ",VCTR,VCTR,Financial Services,TX,NasdaqGS,False,False,65.32,73.42,7.27,0.07949102,-0.04922715,0.01641363,1.084,606984.0,4362290176.0,5268298240.0,1.7735059,5.121,0.2718,0.57187,0.50771,0.42198002,0.088,0.15587,0.599,1028812992.0,15.811,588347008.0,522340992.0,264624000.0,4.0,107870000.0,1.615,1013681024.0,1.914,1.989,36.831,266092992.0,273309120.0,0.02728369,0.4525,66783378.0,48806628.0,4043372.0,0.060500003,5.82,0.0859,0.10142,0.79554003,460.0,0,27522495.289294343,0,16.33
3,Sell,2.84615,10.0,"American Water Works Company, I",AWK,AWK,Utilities,NJ,NYSE,True,False,143.81,189.65,16.22,0.01956749,0.021766799,0.035249688,0.697,1324437.0,28057122816.0,42954125312.0,2.6265707,8.692,0.21914,0.60279,0.53966,0.38636002,0.03499,0.10396,0.111,4942000128.0,25.344,2979000064.0,2667000064.0,1083000064.0,5.55,175000000.0,0.897,15072000000.0,0.265,0.351,54.752,1950000000.0,-1340499968.0,0.021807134,0.56259996,195098566.0,194643986.0,7840241.0,0.0402,6.61,0.0519,0.0014200001,0.95298,6700.0,0,275277615.42957336,0,25.911711711711714
3,Sell,2.375,21.0,"Shake Shack, Inc.",SHAK,SHAK,Consumer Cyclical,NY,NYSE,False,False,92.19,144.65,30.0,-0.16335422,-0.0725184,-0.16008838,1.657,1367956.0,3935364864.0,4246431744.0,7.508552,3.21,0.015039999,0.39490002,0.11776,0.06524,0.018609999,0.04221,0.126,1322972032.0,32.991,522448000.0,155792000.0,19892000.0,0.47,336804000.0,8.368,847827968.0,1.831,1.915,12.278,183164992.0,35649500.0,0.0,0.0,40247757.0,38439425.0,4853232.0,0.12060001,3.96,0.1741,0.04535,1.07503,12826.0,0,69052611.8260303,0,196.14893617021278
1,Buy,1.75,12.0,"Entegris, Inc.",ENTG,ENTG,Technology,MA,NasdaqGS,False,False,90.94,158.0,0.5,-0.12859333,0.04305497,0.038060363,1.375,2733953.0,13768315904.0,17463304192.0,3.6146111,5.418,0.091680005,0.4559,0.28292,0.15068,0.03952,0.08083,-0.025,3223108096.0,21.296,1469419008.0,911896000.0,295487008.0,1.95,379400000.0,2.503,4056199936.0,1.689,3.298,25.159,627220992.0,237644000.0,0.004417937,0.2051,151400000.0,151045144.0,11244589.0,0.0743,4.79,0.093100004,0.0031299999,1.15592,8000.0,0,161222621.56683493,0,46.635897435897434
2,Hold,2.26667,15.0,"Civitas Resources, Inc.",CIVI,CIVI,Energy,CO,NYSE,False,False,27.66,7023.3486,8.25,-0.4500994,-0.1606533,-0.2050673,1.014,2692990.0,2562975744.0,7881975808.0,0.37698305,1.637,0.15713,0.70889,0.72174,0.26112,0.06,0.11311,-0.195,4815808000.0,50.487,3413867008.0,3475739904.0,756723008.0,7.89,69000000.0,0.745,5388000256.0,0.472,0.624,73.372,2710227968.0,155579248.0,0.10793424,0.38279998,92660009.0,83653456.0,9594177.0,0.1035,3.25,0.1304,0.01071,1.11975,655.0,0,73434011.0123753,0,3.505703422053232
0,Strong Buy,1.28571,7.0,"RadNet, Inc.",RDNT,RDNT,Healthcare,CA,NasdaqGM,False,False,76.93,93.65,0.15,0.14872336,0.061547052,0.26470166,1.588,748900.0,5917152768.0,7172002816.0,6.1940417,3.759,-0.00782,0.18451999,0.11862001,0.07116,0.01554,0.01741,0.084,1907872000.0,25.721,352040992.0,226319008.0,-14918000.0,-0.2,833152000.0,10.832,1841054976.0,1.895,2.004,12.42,261762000.0,143317744.0,0.0,0.0,76916062.0,69196766.0,6355518.0,0.082600005,9.86,0.097600006,0.12667,0.94386,11000.0,0,148233089.85507247,1,0.0
2,Hold,2.0,5.0,"LSB Industries, Inc.",LXU,LXU,Basic Materials,OK,NYSE,False,False,8.29,37.853848,0.288462,-0.08800882,0.01327397,0.08272601,0.702,403165.0,596349824.0,961898816.0,1.2038919,1.785,-0.061550003,0.06618,0.13803001,0.085880004,-0.00259,-0.065120004,0.08,538851008.0,7.508,35661000.0,74377000.0,-33165000.0,-0.46,124892000.0,1.736,490440992.0,1.826,2.644,6.886,46088000.0,-48557500.0,0.0,0.0,71936047.0,53411076.0,1873420.0,0.025999999,5.85,0.035,0.26,0.60074,583.0,0,71222914.8997967,1,0.0
1,Buy,1.59375,29.0,Atlassian Corporation,TEAM,TEAM,Technology,NSW,NasdaqGS,False,True,151.95,483.13,16.92,-0.21200019,-0.07394995,-0.2852145,0.923,2619967.0,39998001152.0,38163922944.0,29.695133,7.318,-0.04922,0.82842004,-0.0072899996,-0.020569999,-0.014479999,-0.21584,0.223,5215304192.0,19.922,4320453120.0,-38017000.0,-256687008.0,-0.97,2937142016.0,11.196,1239330944.0,1.168,1.223,5.117,1460392960.0,1661946240.0,0.0,0.0,168162599.0,165131720.0,5764634.0,0.022,2.5,0.0348,0.00357,0.9368,13813.0,0,242198738.32323626,1,0.0
3,Sell,2.79412,32.0,"Enphase Energy, Inc.",ENPH,ENPH,Technology,CA,NasdaqGM,False,False,36.56,339.92,0.65,-0.5956647,-0.0047529764,-0.23688816,1.553,8451215.0,4780248064.0,4484802048.0,5.4275537,3.025,0.117819995,0.32768002,0.17789,0.111049995,0.03744,0.19795,0.197,1482823040.0,11.149,485897984.0,263782000.0,174704000.0,1.29,1530183936.0,11.703,1234738048.0,1.545,1.969,6.736,412472992.0,307361248.0,0.0,0.0,130750771.0,126460838.0,27896275.0,0.2134,3.21,0.29299998,0.03291,0.9474,2781.0,0,183304342.04275537,0,28.34108527131783
2,Hold,1.86957,21.0,Baker Hughes Company,BKR,BKR,Energy,TX,NasdaqGS,True,True,45.18,100.29,9.12,0.23950613,-0.018649582,0.06432978,0.98,6881167.0,44542017536.0,47660019712.0,2.5158703,1.726,0.1104,0.21424,0.16933,0.12836,0.05846,0.18363,-0.032,27608999936.0,27.874,5914999808.0,4674999808.0,3048000000.0,3.06,3087000064.0,3.131,6033999872.0,0.767,1.408,17.958,3419000064.0,1096875008.0,0.019713262,0.2876,985879124.0,983591884.0,23557869.0,0.0239,3.51,0.0309,0.00131,1.0122,57000.0,0,336006229.64695406,0,14.76470588235294
2,Hold,2.16667,10.0,"Iovance Biotherapeutics, Inc.",IOVA,IOVA,Healthcare,CA,NasdaqGM,False,False,2.18,165.0,1.0,-0.78024197,-0.043356128,-0.33014795,0.832,15436793.0,788841472.0,540826496.0,1.0670583,2.239,-1.6144099,0.206,-1.55799,-1.8977499,-0.27423,-0.53158003,0.927,241524992.0,0.763,49754000.0,-376294016.0,-389920992.0,-1.21,301183008.0,0.832,53166000.0,2.796,3.271,2.043,-303409984.0,-143817120.0,0.0,0.0,361853896.0,303584563.0,72971971.0,0.2017,7.43,0.2193,0.00333,0.69431,838.0,0,26023494.860499263,1,0.0
4,Strong Sell,3.35714,13.0,"T. Rowe Price Group, Inc.",TROW,TROW,Financial Services,MD,NasdaqGS,True,False,103.7,224.56,0.546875,-0.09043068,-0.019170184,0.025314443,1.514,1515021.0,22784471040.0,21499570176.0,2.159337,3.029,0.28724,0.51267,0.38695,0.27754998,0.10363,0.18716,-0.006,7097299968.0,31.999,3638599936.0,2746299904.0,1986700032.0,8.93,3058899968.0,13.922,521600000.0,4.257,4.257,48.024,1533400064.0,811137472.0,0.048666988,0.5622,219715241.0,214663988.0,10407161.0,0.047399998,6.35,0.0547,0.01715,0.80634004,8063.0,0,10861236.048642345,0,11.612541993281075
1,Buy,1.5,12.0,"Steel Dynamics, Inc.",STLD,STLD,Basic Materials,IN,NasdaqGS,True,False,142.75,155.56,2.0625,0.069689035,0.05484141,0.10194603,1.411,1273839.0,21013454848.0,24276846592.0,2.3800392,1.416,0.060700003,0.12549,0.10521,0.08387,0.05272,0.11686,-0.015,17148070912.0,113.412,2151962880.0,1804161024.0,1040972032.0,6.89,497624992.0,3.38,3781018880.0,1.209,3.128,59.978,1560939008.0,-542465984.0,0.013459517,0.2787,147204589.0,137531775.0,2990525.0,0.020299999,2.2,0.025,0.06382,0.85436,13000.0,0,63040096.03521291,0,20.718432510885343
2,Hold,2.08333,41.0,Apple Inc.,AAPL,AAPL,Technology,CA,NasdaqGS,True,True,252.29,260.1,0.049107,0.06685555,0.046540715,0.13605247,1.094,54379123.0,3744081903616.0,3790407991296.0,56.93748,9.276,0.24295999,0.46678,0.34675997,0.29990998,0.24545999,1.49814,0.096,408624988160.0,27.173,190739005440.0,141696008192.0,99280003072.0,6.58,55372001280.0,3.731,101698002944.0,0.724,0.868,4.431,108564996096.0,94873747456.0,0.0040816325,0.1533,14840390000.0,14814270914.0,110777598.0,0.0075,1.84,0.0075,0.0197,0.63611,150000.0,0,22951478886.030243,0,38.3419452887538
3,Sell,2.81818,9.0,Columbia Sportswear Company,COLM,COLM,Consumer Cyclical,OR,NasdaqGS,False,False,52.23,114.98,3.208333,-0.35382903,-0.023037128,-0.21759552,0.971,693450.0,2860640512.0,2762802688.0,1.7296419,0.81,0.06587,0.50447,0.09599,-0.03898,0.06034,0.12926,0.061,3412054016.0,60.68,1721272064.0,327512000.0,224766000.0,3.89,579027008.0,10.572,481188992.0,1.142,2.488,30.197,319263008.0,220759872.0,0.023603464,0.3085,54770067.0,28491937.0,2805221.0,0.0512,3.8,0.0986,0.53206,0.54768,9780.0,0,15934993.277477896,0,13.426735218508997
