recommendationClass,numberOfAnalystOpinions,allTimeHigh,allTimeLow,52WeekChange,fiftyDayAverageChangePercent,twoHundredDayAverageChangePercent,beta,enterpriseValue,priceToBook,enterpriseToRevenue,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,grossProfits,trailingEps,totalCash,totalCashPerShare,quickRatio,currentRatio,bookValue,operatingCashflow,freeCashflow,trailingAnnualDividendYield,payoutRatio,sharesShort,sharesPercentSharesOut,shortRatio,shortPercentOfFloat,heldPercentInsiders,heldPercentInstitutions,fullTimeEmployees,_debtToEquity,_PER,sector_Basic Materials,sector_Communication Services,sector_Consumer Cyclical,sector_Consumer Defensive,sector_Energy,sector_Financial Services,sector_Healthcare,sector_Industrials,sector_Real Estate,sector_Technology,sector_Utilities,state_AL,state_AR,state_AZ,state_BC,state_CA,state_CO,state_CT,state_DC,state_DE,state_FL,state_GA,state_HI,state_IA,state_ID,state_IL,state_IN,state_KS,state_KY,state_LA,state_MA,state_MD,state_ME,state_MI,state_MN,state_MO,state_MS,state_MT,state_NC,state_ND,state_NE,state_NH,state_NJ,state_NM,state_NSW,state_NV,state_NY,state_OH,state_OK,state_ON,state_OR,state_PA,state_RI,state_SC,state_SD,state_TN,state_TX,state_UNK,state_UT,state_VA,state_VT,state_WA,state_WI,In_SP500_False,In_SP500_True,In_NASDAQ_False,In_NASDAQ_True,has_benefits_0,has_benefits_1
3,-1.0490484894819918,0.19631785616856287,0.5830164124755574,-0.7795827305550903,-0.8494412377018122,-1.027396624955544,-0.688245943633169,-0.40583558959529975,2.3142817214259703,-0.35188639467697236,-0.042683093323180724,-1.0518421148682813,-0.5482262226541543,0.12443627735106573,0.03293754927541179,3.7513788976977898,-0.3898956321922056,0.6208012558869415,-0.3445772030022966,-0.008687460557746414,0.08961174271946198,0.2463462802604271,-1.0471611625386401,-0.6982700432602336,-1.6339853916773874,-0.3377824038916383,-0.24994686445559297,0.11003552968480718,-0.13957280891546672,-0.6434931226680125,-0.14309702354432513,1.1228945633253855,0.050402199613041807,-0.43341800489381094,0.3589553770416551,2.1512427010354416,0.9394634194368922,-0.19822455362179198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,0.7800217203898111,0.7154234477437296,-0.605182811134664,0.014626671774942548,-0.19367302959588922,0.2412145065283013,-0.060101019585946734,-0.059219782971170476,0.6960370589330941,0.19716318658851156,0.7140941681639984,1.491826584549527,0.6513017535349159,0.2818349720364155,0.5721591810138593,0.20013349170710248,0.3288449232865192,-0.38371579426807956,-0.19260146629246858,0.22647396107716428,-0.32921923865571834,-0.5261310845959111,-0.5719462393947018,-0.9081307804171477,0.5183537250197595,-0.18789974322689212,0.024735021255509495,-0.6773160176053347,-0.394869318861172,-0.525267118071009,-0.6950044023352845,-0.25346054227802733,-0.6258917120702306,-0.47561868970615595,0.7742221874582474,0.2508755770612724,-0.19509994288382848,0.2431813177078782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2,-1.0490484894819918,0.7170176730968502,-0.17693276330660257,1.101458145080365,0.93182598557867,0.9904709990600443,0.014719566934913416,-0.4099827622136548,0.45577543248842367,-0.3377598064923292,-0.07023997449279853,-1.2946891196826151,-0.5343255614740541,0.12583301658493623,0.14581637734449218,0.10866544647791744,-0.12509648017372804,2.0614164315427024,-0.40497610136703166,0.3148805105639728,-1.5972389033358354,-0.5474225495092636,-0.05267964047521778,-0.49684973805661087,0.7486760615459452,-0.3781287795117572,-0.29406244545922905,-0.6773160176053347,-0.394869318861172,-1.8083394149317225,-0.37730126177665113,-0.7663710460310664,-0.4430436125703091,-0.4093975204536403,0.6690008308213249,0.35170717679412666,-1.4912256434034352,0.17847821877871525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4,-0.1954823915418171,1.8672972799542384,1.1000310156716169,-0.5952680135983424,-0.7503342180943013,-1.0213744559988969,-0.6203854116723889,-0.3392569541327219,-0.32523942467615513,0.08775361898842085,-5.161374133560171,-3.902724707571094,-4.449732477105865,-1.5934859040145986,-3.3383236551459405,-1.8329569682776852,0.4772488436485231,-0.5999256779833162,-0.48014291055966407,-2.524737858952318,1.22645926998587,0.3408343488758999,0.43166556068347095,0.34584022687098037,-0.6622063889759597,-0.6011440077270767,-1.2356245084680226,-0.6773160176053347,-0.394869318861172,1.6636035187846792,1.4250530933155967,-0.38329399794144275,3.703005409000401,-0.4849443083872296,-0.8850856895610119,0.23582162375014878,0.7923481327349593,-0.543218311336196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3,-0.3174204055332706,-0.739256319733861,-0.7433907811155384,-0.8586092828532367,-1.1757142378013328,-1.1486818920721469,-0.29848288826868763,-0.34046442648436354,-1.1937282723921976,-0.3332987786445471,-0.30297078662694316,-0.3593663316753419,-0.29144640259476295,0.15378968568414308,-0.07384688197303758,-0.499652155528229,-0.5150205062229148,-0.4190855842838757,-0.12547983786721553,-0.6310695689448786,-0.27398000059005045,-0.6574476330615073,-0.901782920630745,-0.6815219624680906,-0.8265803961050182,-0.3814123493229146,-0.2908518079624839,1.9668727847912977,0.9994315017230203,1.6435965612617789,0.6837457653454515,0.5503913825349903,1.009285983060236,-0.5307245144870915,0.8070825787704253,0.8842656719680309,1.2733748872864894,-0.543218311336196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4,0.6580837063983577,-1.285856512945235,0.7188106094595826,-0.9194916983737075,0.6070748376431506,-0.34247387106030025,0.5958841227015957,-0.4076397436066988,-0.6156821182862164,-0.3572625051601969,-0.39846745015528096,-1.0553046883108437,-0.6410183190715956,0.10585144383946521,-0.36372819161522996,-1.079839128532375,1.1552510680474821,-0.20337615744894758,-0.3331128068425788,-0.9192749202718745,-1.7399246378304318,-0.7049793898680727,-0.09777993990838972,-0.4825654889443189,-0.4803012118117942,-0.4239377391736523,-0.39346082735522875,-0.6773160176053347,-0.394869318861172,0.6543707949239608,0.27643404668053684,0.6237631724244262,1.7109581140144423,-0.45593132168283357,0.9674685301490353,0.2894679559491446,-0.007927040497499033,-0.543218311336196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2,0.5361456924069041,0.037419561103406544,-0.7867024025345093,-0.7727733520974465,0.32117628489922734,-0.5750438787073144,-0.2723826836683877,-0.19924434585717557,-0.646327318032902,-0.15760291263959225,0.2627708007864224,0.9003101056650136,0.3682517288569635,0.19275593775653874,0.06950393019919837,-0.11017344096844323,-0.20948302312467143,-0.387494243714408,-0.10624515321217862,-0.16605111864426567,-0.6034366852600648,-0.6453632881106856,-0.39820240395932976,0.07551306787794487,0.8530473172544663,-0.20045852250472718,-0.22601719531891537,-0.6773160176053347,-0.394869318861172,0.3027194274527946,-0.3915571719299231,-0.6597881617249843,-0.5795985490606379,-0.5222467021012629,0.752201752520207,0.6802109427604539,-0.0939479742532002,0.03939152570926615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1,-0.8051724614990847,1.441743075717763,-0.6229357222082637,-0.15229234755873913,-1.306204426436612,0.47990434036218793,0.9560669461857372,-0.4439509171542868,0.6423460454894513,-0.32574934690214674,-0.3897051437038202,2.035645141629751,-0.4548297729628538,0.14859163377721202,0.194704038796946,-1.4418252225560555,0.17753112213310349,0.3019226431764366,-0.3273676137422907,-1.2463791533730664,-0.49941090523129783,0.5424702760553256,-0.16079556986023805,-0.586573820981949,-0.5750663226608957,-0.4012291809933584,-0.309249966084428,-0.6773160176053347,-0.394869318861172,-1.7659728251408007,-0.21641313290400974,-0.42425393814330126,-0.3091574204811775,1.1792514760324833,-0.4944502112187726,-0.7987163652409854,-0.046131639208977865,-0.543218311336196,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3,-1.1709865034734452,-0.23307251069633664,-0.5922054954307788,-0.8501900631938527,0.12270275273886289,-0.07797409015770687,-0.17842194710730727,-0.44637733152067033,-1.1170912850659511,-0.34370784362270523,-0.23109430212055368,-0.36170065085010317,-0.38234477091792274,0.1275255334689157,-0.23508342394495174,-0.3434256622975315,-0.2967794468670267,-0.13857950287101742,-0.3984132410371391,-0.6487508788422404,-2.230461840862509,-0.6877160399383274,-1.455711338235312,-1.354550555058391,0.1745610683467993,-0.39705975981572017,-0.2975639003826134,2.274336809855806,0.8516956711080921,0.048209117531534666,2.6693903938369106,1.079314328793365,2.072815293938894,-0.4173101506221671,1.2310327050259873,0.2769197609096195,-0.5015369303154905,-0.543218311336196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,-0.6832344475076312,-1.327349665824587,-0.6614315083257534,0.0585632210583054,4.276235167458937,1.5596280001643064,1.5598516792726793,-0.4538446542140582,-0.05868501976931152,7.447591677858086,-0.16391645706069502,-1.704790093368596,-0.7402973880202949,-7.3357810989446826,-4.499836554740381,-1.91966890716014,-1.7316416651122055,-0.6401305070339919,-0.4599403643852274,-0.6947222845753808,-0.6394781404992895,-0.6271792261846871,1.3627324999822863,1.1502637095268047,-1.926901725950384,-0.446969932139044,-0.3580545821625996,-0.6773160176053347,-0.394869318861172,1.5189181534751435,3.3190525851074497,1.198788781336122,2.494238689972879,0.2965221281527849,-1.7099439405648056,-1.7215795090366208,-1.2790600528484062,-0.543218311336196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2,0.5361456924069041,-0.113274656798052,-0.5743488076910437,-0.5760439526098784,-1.0707672710639193,-0.5320454196122096,0.8568861687045966,0.15083101650270198,-0.1945463273259292,-0.2642100396686404,-0.031211640260029035,0.04404292704298995,-0.17879044610914469,0.14909555224922288,-0.14009033892423828,0.37651543561449113,-0.3229683739897332,0.10240299641948507,0.5342055750709046,-0.20318186942872524,1.0700106118439294,0.19754854445901368,-0.22779046688505963,-0.5918774766400735,-0.37510622974368224,0.2732950153858474,0.036547115578764715,-0.6773160176053347,-0.394869318861172,1.2781359026624943,0.671526495247848,0.5969934202109515,0.9883404788389741,1.7725102485176203,-1.0477985425696725,1.3667075177053767,1.8440129383009498,-0.2582362563212633,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1,-0.43935841952472415,1.2404883887136302,-0.5980193557891764,3.4037146659381925,3.132298418355269,4.010571032564447,0.08606012617573394,-0.2443299281042865,0.3022886383179173,0.1480918802629089,0.3890414446512985,0.12461584389183414,0.8520760226621509,0.2648714504105619,0.5783860647218954,0.031030710562087248,3.0146648937596487,-0.6035665017875598,-0.3638943253277101,-0.45602460096099773,-0.6692509337738578,-0.6976136938980481,-0.8273488286989678,-0.2753831492682338,-1.133468186027286,-0.3017622985507053,-0.30395979148330626,-0.6773160176053347,-0.394869318861172,1.228865081598118,-0.4404345781697129,-1.76746846734109,-0.6289827155209168,-0.4842849131200545,-0.34376919900212044,-0.37035471198306175,0.1141378482001778,0.3258393384625477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,-1.1709865034734452,-1.1134831937699592,-0.1478082717629957,-0.8729755078954046,-0.9357645659931458,-0.4475178520433972,-0.5803650979519287,-0.4541357188087262,-1.4529539317882054,-0.3785524746004132,-0.16975800838172972,-0.9041575217450498,-0.636263883139799,0.11401825460775887,-0.20116678076926556,-0.2695900113293942,-0.253131234995849,0.9522788705592103,-0.3334694769453256,-0.5585761983656956,-1.7399246378304318,-0.6588287010558869,0.08209224108424175,-0.3443832931897945,0.7085837251928128,-0.39439087739424367,-0.28083623245573736,0.4318753150455042,-0.2106626294862853,-1.7338011001261862,-0.7927592148148641,-1.1498763504598661,-0.8625213231638389,-0.18049643343554403,-0.019932312768536846,0.13220381458914857,-1.469517395546913,-0.543218311336196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2,3.0968439862274284,2.0706574194351433,4.321145892523065,1.2430620213383965,-0.4133322659662615,-0.03063895744756526,0.8603661959846365,1.6534931538503046,1.9683459943128396,0.06745022301454105,0.04146912856235963,-0.47040211375482105,-0.2731941794611582,0.15502757909306877,0.8918501728090693,0.17397487779943915,-0.08144826830255039,0.379643596688331,0.2201080071060399,0.2689091048308324,1.7460152369878,3.1140188815901917,-0.11160585101570521,-0.37822623173674436,0.6052133122503234,0.3600206194594265,-0.023289733849973803,-0.6773160176053347,-0.394869318861172,0.22569091640412692,-0.4852388672228535,0.462514283532382,-0.5058065141630912,1.7112815626897349,-1.1274239812760383,0.2997656011035247,0.03274131274668636,1.9211346809798868,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,-0.6832344475076312,0.5585242583679476,-0.4416691565094042,0.04646853122865981,-0.4972127364612015,-0.1797140109357137,-0.5403447842314686,-0.15311667146909874,-0.5223674169885146,-0.3565190005188999,-0.03146562077065234,-1.0597398947428904,-0.542142168422201,0.12687920138535283,0.21908162607947043,0.2690680330862315,-0.3869857514007938,5.100228143041332,0.1944531953818851,2.012286260710697,-0.47563055559977213,-0.44706494191767737,-1.33599523033831,-0.8956920777165452,1.516273069954412,-0.1604736104892284,-0.17841919816479052,0.6592760787740541,-0.1598739888109949,-1.03166480448066,-0.7011140781152582,1.198788781336122,0.1464103583384009,1.407587375181399,-0.7049494511761184,0.9782288815014029,0.16985290582777773,-0.34821092650981367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,0.7800217203898111,1.724563507699014,1.7135965387416396,-0.4908055201427594,0.8153096295939778,-0.4735678374842815,-1.0258085897970504,0.7087120603757834,-0.609637783125398,-0.3707599740329734,-0.04403765604650489,-0.6607658424566051,-0.5383144445788055,0.13096534347247918,0.18304519270530392,0.10466336859129426,0.03203708256251144,5.87732820321772,6.018035324223818,3.6425030332474466,2.410961130669689,5.511823378982138,-0.023466597294110624,-0.40058132874324687,2.17281868702355,1.3563297531052803,4.79640097783478,0.1923416223104207,-0.19299702277129233,-0.42770387121560627,-0.8905140476600295,-1.4843245317900353,-0.9837394728987502,-0.5645415905436834,0.17932992194140654,1.6533959656853627,0.3878358733712842,-0.2989586230699952,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2,-0.9271104754905383,-0.658649074709319,2.122847857175147,0.16571447541497245,-0.6153895555659858,0.1313123447234109,0.3731623767790347,-0.41916005181476634,-0.8705320405835029,-0.34610993554074176,-0.02778290336661471,-0.83354440561384,-0.16073970630029033,0.1616881051125866,0.2662469182495927,-0.06980454411827945,-0.3025992084498504,0.3760653299941261,-0.3555320704438047,-0.06880391420877628,-0.003957385032616737,0.30883960700610535,-0.08490790671860571,-0.0907339009331337,0.8486751807148691,-0.35269390422891,-0.26269299182975553,0.20582580742044515,-0.10887167977319524,-0.6019314263943354,0.18071579279428196,0.7640621680497888,0.3119601883912496,-0.3827394926239608,0.7936319522747671,0.5602448010792773,-0.5225437753474896,-0.20496496475874493,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,-0.6832344475076312,-1.4345650827164285,-0.3525931465611674,-0.891014729033351,-1.4249016705033821,-0.9166789308337671,0.7385652411832364,-0.4512677057081174,-1.3200430078981202,-0.25854796586184003,-1.6787831280131031,1.2680433419503554,0.18846962399899783,0.0938559282270294,-0.47038013597627426,-0.7168380118127462,-0.346247420321028,-0.5973733478937434,-0.42111363812769464,-0.747766214267466,-0.4486274388430873,-0.4881517147504713,-0.6369547158940887,-0.9491096181105557,-0.6534701875118186,-0.3900063440172955,-0.31887462895945556,-0.6773160176053347,-0.394869318861172,0.1438455725351279,0.32327489432700224,1.6120049191147183,0.09921660353107942,0.2559227995499868,0.9350054147249149,-1.1565032355579552,-0.05052820288728432,-0.543218311336196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,0.29226966442399704,2.7848842201022643,-0.6752600916883468,5.08302853023254,4.212319569441424,4.010571032564447,0.5871840545014955,-0.35969365228783406,1.8746231731004024,0.46024944427822256,0.8514552943260911,-0.30229222785242826,0.1763819944361944,0.2172125486895178,0.30506561600533094,1.1396384990770072,-0.9078544130635132,-0.3188816054241263,-0.43126077618771824,0.5624188491270369,0.509806071370009,4.547682548755776,0.33310037181201363,0.3556974961589636,0.1538126058503122,-0.39439087739424367,-0.2931183776302089,-0.6773160176053347,-0.394869318861172,-0.2335933372196193,3.34145472963402,-0.5329287227329584,2.1509755042866034,-0.15515714904122554,-0.300522597133664,-1.34688074721099,-0.5897096333784331,0.47599487094620646,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,-0.43935841952472415,-0.6906705669930835,-0.41862151757174854,-0.7555789994923415,-1.5145914466780823,-0.6051718203671911,0.7855456094637764,-0.37040231857945,0.877212884945198,-0.3359868338861594,-0.4620472464473268,-0.9911887605493863,-0.28298507801753253,0.12640814295820402,-0.0387378568107062,-2.728351989346515,-0.26186087737008457,-0.15301768386791473,-0.3146423908074779,-1.0112177317381554,0.21269015960651683,-0.33174576438697845,-0.5219078808619492,-0.2233443305585994,-1.8396499075026713,-0.3546268764948526,-0.30151802619457796,2.0832698314275544,3.562511514437824,0.7749661770948568,0.6633802812401354,0.2319997940479004,0.791518973352302,-0.5362821970846592,0.6251302220401267,0.17082203246979014,1.825609581637348,-0.543218311336196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
